"eventID","fieldNumber"
"4b3805aa-69d3-4639-a4be-cf2877b5e5c3","NTNU-VM_HK_2019_NVE:vatnLnr:16652"
"37f65cea-e93f-41b9-b8b8-9e0f20397f4c","NTNU-VM_HK_2019_NVE:vatnLnr:17316"
"9b051264-c67a-42db-a828-c5874f199347","NTNU-VM_HK_2019_NVE:vatnLnr:514"
"bcba94a7-056c-44a9-bf9a-342392016bc3","NTNU-VM_HK_2019_NVE:vatnLnr:306"
"d5cf3f08-7eaf-466b-a270-7ad096eeba68","NTNU-VM_HK_2019_NVE:vatnLnr:5069"
"ec78cb16-e7e3-461b-ba72-f75d855bdafc","NTNU-VM_HK_2019_NVE:vatnLnr:569"
"ff6e395d-36bf-443e-b325-ae3e53942d2b","NTNU-VM_HK_2019_NVE:vatnLnr:568"
"00a8466f-3073-42cc-8b4f-d7862a295d62","NTNU-VM_HK_2019_NVE:vatnLnr:516"
"be82bf9b-cc32-42a6-b1f9-69a8e6a9f0da","NTNU-VM_HK_2019_NVE:vatnLnr:515"
"ff1e44ab-1471-410c-b2b0-051f2f8fbf69","NTNU-VM_HK_2019_NVE:vatnLnr:531"
"450b39e3-ff7d-485c-8093-e98a729a27b1","NTNU-VM_HK_2019_NVE:vatnLnr:576"
"3937f418-708b-46e5-ad8c-c7ea22deb069","NTNU-VM_HK_2019_NVE:vatnLnr:33108"
"0155eca5-5cce-490f-850d-ff997d2b4ee3","NTNU-VM_HK_2019_NVE:vatnLnr:560"
"49504e3f-8071-4341-ae1a-d850f24048af","NTNU-VM_HK_2019_NVE:vatnLnr:561"
"02ac4d9b-e7d4-4075-b396-4e88fb1271d1","NTNU-VM_HK_2019_NVE:vatnLnr:524"
"d11abfa9-cf18-41ee-8351-7a0b3abccc46","NTNU-VM_HK_2019_NVE:vatnLnr:648"
"4a4adf58-a183-4826-b2b2-9b45f204dd1b","NTNU-VM_HK_2019_NVE:vatnLnr:33210"
"e09de061-ac98-45f9-8c57-1f769b71cd09","NTNU-VM_HK_2019_NVE:vatnLnr:6852"
"1ea639f7-5776-4420-b18b-0b1621eca37d","NTNU-VM_HK_2019_NVE:vatnLnr:608"
"76af507f-322d-4c52-95e6-f9f437790978","NTNU-VM_HK_2019_NVE:vatnLnr:6837"
"bac91b42-0c5b-471b-a883-ce13234782b1","NTNU-VM_HK_2019_NVE:vatnLnr:6988"
"5909c1f7-8634-4eae-9ee6-720a22e98af7","NTNU-VM_HK_2019_NVE:vatnLnr:6972"
"971fabde-a006-4349-83d0-08ccb575e74b","NTNU-VM_HK_2019_NVE:vatnLnr:6842"
"a1c3d961-7547-4b04-bb2c-69f46f269efe","NTNU-VM_HK_2019_NVE:vatnLnr:6860"
"2ace1c24-208b-4324-9611-ed9d64750919","NTNU-VM_HK_2019_NVE:vatnLnr:606"
"db367389-98cd-4013-b578-5c3561090c9c","NTNU-VM_HK_2019_NVE:vatnLnr:4558"
"9c4da632-4aa6-474e-852d-6f9fd07c58e1","NTNU-VM_HK_2019_NVE:vatnLnr:4611"
"3f43eaa5-eb4d-4431-9d55-dcac0e622bb8","NTNU-VM_HK_2019_NVE:vatnLnr:4503"
"ba6c0020-b905-4de4-9cd2-a00996601cee","NTNU-VM_HK_2019_NVE:vatnLnr:523"
"d9a3e2fa-901a-45cf-8ce8-1f2431cc0146","NTNU-VM_HK_2019_NVE:vatnLnr:4648"
"3ded7b41-63d7-4ed1-823b-942492db7216","NTNU-VM_HK_2019_NVE:vatnLnr:605"
"36881bb1-e828-4296-91f6-511d6e5888a9","NTNU-VM_HK_2019_NVE:vatnLnr:632"
"fd4a4736-bf0b-4d3f-ae1e-dad148676ade","NTNU-VM_HK_2019_NVE:vatnLnr:631"
"59cf607c-e6cd-42a0-b00b-4334ff80aa45","NTNU-VM_HK_2019_NVE:vatnLnr:557"
"85127bae-2d58-484d-98f7-1db7739f718f","NTNU-VM_HK_2019_NVE:vatnLnr:4980"
"ec44c1c4-2167-419a-9cf3-f59561292fa5","NTNU-VM_HK_2019_NVE:vatnLnr:4977"
"8c5d302a-d9d9-40c0-a68c-da01a803f8a4","NTNU-VM_HK_2019_NVE:vatnLnr:117"
"a79cb7b1-7449-4286-88b7-7cf7febb9973","NTNU-VM_HK_2019_NVE:vatnLnr:4927"
"64e5fc28-6030-40ae-a5a5-28d5679faafe","NTNU-VM_HK_2019_NVE:vatnLnr:4876"
"36744405-1d5b-4867-ba19-8abe7e32fc11","NTNU-VM_HK_2019_NVE:vatnLnr:4891"
"48204dbe-1a3c-49d0-b698-e96f815246c7","NTNU-VM_HK_2019_NVE:vatnLnr:5910"
"b4f96a7b-c30c-440f-8df4-a4ff035cbcb8","NTNU-VM_HK_2019_NVE:vatnLnr:186"
"05394d7e-8f74-43b2-b91b-02c28a77a714","NTNU-VM_HK_2019_NVE:vatnLnr:4490"
"761e4d43-7aeb-4e8e-9160-d7249c83aca0","NTNU-VM_HK_2019_NVE:vatnLnr:195"
"b745d333-b1b3-47a2-b7d0-cf4a56124d50","NTNU-VM_HK_2019_NVE:vatnLnr:4493"
"48821dc1-70f7-455c-87fc-03a9cfb2b3fd","NTNU-VM_HK_2019_NVE:vatnLnr:4472"
"82f993e6-5453-4d10-9925-dd3eb73939d4","NTNU-VM_HK_2019_NVE:vatnLnr:143"
"92fff949-f4ad-4718-b590-bdb54a561d48","NTNU-VM_HK_2019_NVE:vatnLnr:4646"
"7c86fb57-7a3d-4f40-9004-7adbd54ede2b","NTNU-VM_HK_2019_NVE:vatnLnr:4662"
"5bdcad34-f1c6-4311-83ca-ee19874d1a12","NTNU-VM_HK_2019_NVE:vatnLnr:4630"
"202ee5cf-e3b6-4392-9ff8-6029f1440819","NTNU-VM_HK_2019_NVE:vatnLnr:4632"
"33b013cf-fc90-4fe9-8103-5a5a7b2f4225","NTNU-VM_HK_2019_NVE:vatnLnr:252"
"99049de1-c815-4526-9c54-68b2ee97d778","NTNU-VM_HK_2019_NVE:vatnLnr:4636"
"a767c6ba-9806-4b57-811b-c79b07ca3e33","NTNU-VM_HK_2019_NVE:vatnLnr:4653"
"a014f713-559e-4c9a-9aec-0e476b4b3640","NTNU-VM_HK_2019_NVE:vatnLnr:4658"
"43f21840-5120-4d7b-9954-8cad73a875af","NTNU-VM_HK_2019_NVE:vatnLnr:4578"
"5069043c-611f-4bd8-9ddc-e730703bb5dc","NTNU-VM_HK_2019_NVE:vatnLnr:4612"
"624c94bb-1663-4d41-a9f8-c5d0a8653673","NTNU-VM_HK_2019_NVE:vatnLnr:4651"
"d5756741-f4fd-43bd-a509-60cc2404ddb0","NTNU-VM_HK_2019_NVE:vatnLnr:4627"
"38d7400e-a207-4d2b-963c-0ec7264ec601","NTNU-VM_HK_2019_NVE:vatnLnr:4606"
"ffe8364d-1280-4c1b-a39c-9b98e4ee5f28","NTNU-VM_HK_2019_NVE:vatnLnr:4593"
"c4114abc-088c-48f2-bc49-810cc73c5322","NTNU-VM_HK_2019_NVE:vatnLnr:4570"
"09254f80-8c75-4ccb-8b11-e5fa217b7b07","NTNU-VM_HK_2019_NVE:vatnLnr:81750"
"3d395bb2-ef5e-4597-93e4-0107ee125610","NTNU-VM_HK_2019_NVE:vatnLnr:81191"
"0bdcae81-da86-4b2b-8793-86d8f3d87f7a","NTNU-VM_HK_2019_NVE:vatnLnr:4596"
"e08e9dd1-0711-4667-ba0c-0ffad39ee2c5","NTNU-VM_HK_2019_NVE:vatnLnr:4608"
"4f50791a-1744-410e-b991-3c7b2c89176e","NTNU-VM_HK_2019_NVE:vatnLnr:4447"
"e5e6ae3f-c690-4958-a5a3-87f96d21e3f7","NTNU-VM_HK_2019_NVE:vatnLnr:197"
"e189c24a-d1d6-4702-b55c-9ec1dca09709","NTNU-VM_HK_2019_NVE:vatnLnr:4437"
"6ce4baf4-d1ef-4c0e-9254-6e658fb20fd8","NTNU-VM_HK_2019_NVE:vatnLnr:4434"
"7c063519-28f5-4e41-904b-3fe9e573dc17","NTNU-VM_HK_2019_NVE:vatnLnr:4438"
"b53f8da4-4bf6-45ed-9ff8-721d5b11edb6","NTNU-VM_HK_2019_NVE:vatnLnr:260"
"52f7e669-fe49-484b-b505-279b7189c49f","NTNU-VM_HK_2019_NVE:vatnLnr:286"
"72c030cc-b126-4bb8-aea7-e52378caf8de","NTNU-VM_HK_2019_NVE:vatnLnr:33069"
"c110ff65-eecd-401b-82fa-84a96f5ae86a","NTNU-VM_HK_2019_NVE:vatnLnr:33163"
"dcfd5fba-668d-41ec-9d8f-8c9d6e8d5f43","NTNU-VM_HK_2019_NVE:vatnLnr:33173"
"da9114a4-6db8-4710-bc31-1aa18150237e","NTNU-VM_HK_2019_NVE:vatnLnr:33188"
"0d11b33a-5b2c-483a-83ef-98c42ee15691","NTNU-VM_HK_2019_NVE:vatnLnr:33142"
"b94f1ffe-415f-43cf-b1b4-aa37e7d521b3","NTNU-VM_HK_2019_NVE:vatnLnr:32550"
"7d0fb9d9-4b1d-4f4a-9610-c5aadbc4b710","NTNU-VM_HK_2019_NVE:vatnLnr:206"
"9dc5fbf0-ca77-4bb3-938c-6cf01788c81d","NTNU-VM_HK_2019_NVE:vatnLnr:32546"
"dfe5a17d-7fd7-40f6-80ba-47ee7dc8fa2b","NTNU-VM_HK_2019_NVE:vatnLnr:205"
"0164544a-97e9-4b60-bf9b-0e8ee6a4dd36","NTNU-VM_HK_2019_NVE:vatnLnr:32431"
"1cfceebb-5db3-4012-a028-16067c5f8c15","NTNU-VM_HK_2019_NVE:vatnLnr:207"
"34c8f2c9-15c8-4c01-bcb7-be111c4eafab","NTNU-VM_HK_2019_NVE:vatnLnr:265"
"8dee702e-1de1-4206-bcbe-d79892fdeb62","NTNU-VM_HK_2019_NVE:vatnLnr:32325"
"0b986840-5a3e-49c1-99cc-18d44ed43a84","NTNU-VM_HK_2019_NVE:vatnLnr:209"
"235671c2-246c-4cad-b18c-3b9e8c814875","NTNU-VM_HK_2019_NVE:vatnLnr:32332"
"a355bfa0-7907-4a0c-b6c9-17c8189eff9c","NTNU-VM_HK_2019_NVE:vatnLnr:1355"
"f8b0e3f5-a1e1-4b9a-90cf-e2416c2d0679","NTNU-VM_HK_2019_NVE:vatnLnr:1347"
"5f83ddb8-1a59-41a6-9cca-44524553c108","NTNU-VM_HK_2019_NVE:vatnLnr:1356"
"5bb83aae-99af-4c07-a705-a7021a221838","NTNU-VM_HK_2019_NVE:vatnLnr:33629"
"4a4653bd-6b0d-43a7-88f6-5611d65ea64e","NTNU-VM_HK_2019_NVE:vatnLnr:33691"
"a533ba58-f29e-4df2-8016-a07d8d2cd8d7","NTNU-VM_HK_2019_NVE:vatnLnr:238"
"a4f571d0-353d-4efc-ae71-24f6b932ee30","NTNU-VM_HK_2019_NVE:vatnLnr:156"
"6297e787-7faa-419f-bcb2-85e0877c3216","NTNU-VM_HK_2019_NVE:vatnLnr:281"
"5fd0c712-9943-4a46-a924-769abdcde83d","NTNU-VM_HK_2019_NVE:vatnLnr:351"
"3b47ae9f-fef5-46c6-9a2b-9215950ec140","NTNU-VM_HK_2019_NVE:vatnLnr:3996"
"97e04abb-11e7-4c0b-8e76-3dc51a070710","NTNU-VM_HK_2019_NVE:vatnLnr:4112"
"62c8d838-5525-4953-8e45-3e288907d92b","NTNU-VM_HK_2019_NVE:vatnLnr:4267"
"afe3e750-81bc-4cba-b7c4-83fa5942fbad","NTNU-VM_HK_2019_NVE:vatnLnr:4374"
"411564d5-0a35-4c40-800a-ba559f2a2c05","NTNU-VM_HK_2019_NVE:vatnLnr:3880"
"39399c96-932d-42d4-958e-271a88cb143c","NTNU-VM_HK_2019_NVE:vatnLnr:4041"
"22602c77-e19e-45f4-b8e2-d65bec07fb48","NTNU-VM_HK_2019_NVE:vatnLnr:3997"
"f6d07981-1164-4e01-bdde-19dafba23a31","NTNU-VM_HK_2019_NVE:vatnLnr:4000"
"8b643960-3297-4821-89e9-df696794051c","NTNU-VM_HK_2019_NVE:vatnLnr:3897"
"ad507670-7729-4657-b0cc-311a560b071a","NTNU-VM_HK_2019_NVE:vatnLnr:3907"
"c5d3e5a9-865f-49ef-ae68-c973a32fe617","NTNU-VM_HK_2019_NVE:vatnLnr:4100"
"f172d22e-c5fa-4aa2-aa9e-c3cc2f9ce22e","NTNU-VM_HK_2019_NVE:vatnLnr:4237"
"11df688a-7e05-4293-b0b5-3afa61028892","NTNU-VM_HK_2019_NVE:vatnLnr:3826"
"39483549-c1e6-40f2-88be-c1854eee44c3","NTNU-VM_HK_2019_NVE:vatnLnr:236"
"ea91837e-6ce2-40f9-810b-5b53b996f2ef","NTNU-VM_HK_2019_NVE:vatnLnr:3855"
"cd859d3d-2e9c-4ddf-8df4-0364894ff144","NTNU-VM_HK_2019_NVE:vatnLnr:3917"
"7b934671-fb20-4328-b81f-9c8ff8b6e073","NTNU-VM_HK_2019_NVE:vatnLnr:3836"
"54837dc6-730c-41ab-bf29-15d90cc40aa5","NTNU-VM_HK_2019_NVE:vatnLnr:3850"
"6b775da0-6362-4b8b-a63e-e564583e608e","NTNU-VM_HK_2019_NVE:vatnLnr:3865"
"0cb48989-ad6c-4a40-92bc-293146620292","NTNU-VM_HK_2019_NVE:vatnLnr:3910"
"b70335bf-90c3-44ce-bad5-21b6945682b5","NTNU-VM_HK_2019_NVE:vatnLnr:250"
"5900cd90-3d40-40fc-8472-2dd6a7739064","NTNU-VM_HK_2019_NVE:vatnLnr:198"
"1b0f4620-1daf-4197-9fbb-e249332c4420","NTNU-VM_HK_2019_NVE:vatnLnr:257"
"4c787fa9-e6e5-4fa4-af24-0e76b2eb1f28","NTNU-VM_HK_2019_NVE:vatnLnr:285"
"4d337a0e-9f8b-468c-ad31-88732ea28f4a","NTNU-VM_HK_2019_NVE:vatnLnr:32962"
"f6e19493-972a-45d0-bc5d-d92e9af0bdd3","NTNU-VM_HK_2019_NVE:vatnLnr:4448"
"d19a559a-17a1-4601-84c2-0bdd158081df","NTNU-VM_HK_2019_NVE:vatnLnr:4049"
"ce780f17-6171-4e6a-bdfa-422baa12c084","NTNU-VM_HK_2019_NVE:vatnLnr:5171"
"6dbdc131-2b79-442f-9c2b-4c6df7c98f20","NTNU-VM_HK_2019_NVE:vatnLnr:5180"
"2e2c21ff-6c7a-45bd-b021-fb73ccdb786f","NTNU-VM_HK_2019_NVE:vatnLnr:5188"
"33bc83c6-0fa1-4ef6-b902-8c52c60cc906","NTNU-VM_HK_2019_NVE:vatnLnr:5189"
"ea29f0d8-70e8-4524-a1dd-bd8fc5cc203c","NTNU-VM_HK_2019_NVE:vatnLnr:80151"
"a8b69970-8b2a-40b0-8d77-52b2b3e4343a","NTNU-VM_HK_2019_NVE:vatnLnr:196838"
"9cd4c5bc-718d-4382-9ddb-6fea589d18e1","NTNU-VM_HK_2019_NVE:vatnLnr:2515"
"3b2ed90a-b984-4fc8-83b1-8a2e387ebfc7","NTNU-VM_HK_2019_NVE:vatnLnr:3278"
"c833bda3-1c63-491f-a63e-2a366e07dad6","NTNU-VM_HK_2019_NVE:vatnLnr:3169"
"ff051889-78a8-4926-8e79-a3bfd3739efd","NTNU-VM_HK_2019_NVE:vatnLnr:3158"
"1916e0b5-30bb-4147-bf19-ae321010d2ad","NTNU-VM_HK_2019_NVE:vatnLnr:3086"
"4737463c-f51b-4a30-9f6f-2195f5058bf4","NTNU-VM_HK_2019_NVE:vatnLnr:5521"
"f33c6c6a-b02b-4cb9-8ec6-5bfe4a1fd9c1","NTNU-VM_HK_2019_NVE:vatnLnr:5402"
"736e0489-8842-4c25-bf66-7848037fa730","NTNU-VM_HK_2019_NVE:vatnLnr:5255"
"f72d08c9-edb9-4be1-8884-ad69a6cf6252","NTNU-VM_HK_2019_NVE:vatnLnr:5216"
"0442edd2-0297-4f20-b582-ff862af0ace3","NTNU-VM_HK_2019_NVE:vatnLnr:205446"
"e3b7f53e-4324-4e63-9c4c-8a7a417b39a5","NTNU-VM_HK_2019_NVE:vatnLnr:5213"
"ad1e8709-1fbf-4275-b7fe-e450d550ed6d","NTNU-VM_HK_2019_NVE:vatnLnr:5200"
"5d1bdb75-b8a8-4325-948b-33c15f513f7e","NTNU-VM_HK_2019_NVE:vatnLnr:5245"
"feb4860a-d30d-432c-b317-c46bd71a7edf","NTNU-VM_HK_2019_NVE:vatnLnr:305"
"17f4c981-dbd7-4ba2-bd24-210beb84d794","NTNU-VM_HK_2019_NVE:vatnLnr:301"
"2d868eb8-a52a-4e23-a080-7fc320b587d7","NTNU-VM_HK_2019_NVE:vatnLnr:302"
"a6e120bf-7ac5-4d47-bac3-d04a36615708","NTNU-VM_HK_2019_NVE:vatnLnr:303"
"a30cd4c8-826f-4092-b84d-fd0a54b1154f","NTNU-VM_HK_2019_NVE:vatnLnr:304"
"9ac76970-c021-4ec5-a3e0-eddb0aefefea","NTNU-VM_HK_2019_NVE:vatnLnr:300"
"5f152ef1-b3ed-4079-a3f7-cc2eb5735066","NTNU-VM_HK_2019_NVE:vatnLnr:5646"
"f4648f99-cf78-4ba6-84e0-0a388dcb1caf","NTNU-VM_HK_2019_NVE:vatnLnr:5645"
"c2d3c248-6c3d-4cb1-9ecf-627e5e91c3d1","NTNU-VM_HK_2019_NVE:vatnLnr:5650"
"55331ed2-c42a-408a-b003-61020ead57ba","NTNU-VM_HK_2019_NVE:vatnLnr:5828"
"b11a2e07-fd83-42ed-b6a3-06d345d6d956","NTNU-VM_HK_2019_NVE:vatnLnr:5832"
"8ce6b732-5b8c-40b8-96d3-dadcd6a17ace","NTNU-VM_HK_2019_NVE:vatnLnr:3597"
"d5ef20ec-ea1a-4d72-bddc-dafb425e5e0b","NTNU-VM_HK_2019_NVE:vatnLnr:343"
"986daef9-5194-43ad-a641-95727155778a","NTNU-VM_HK_2019_NVE:vatnLnr:136"
"e11e9d49-7aa0-4b20-ac1d-43deb98b55a8","NTNU-VM_HK_2019_NVE:vatnLnr:3537"
"8fee9c2b-16c5-46c7-b875-b54815c957bf","NTNU-VM_HK_2019_NVE:vatnLnr:3507"
"2b70d80b-1df2-4f91-a126-adfd946a95d6","NTNU-VM_HK_2019_NVE:vatnLnr:153142"
"97459fbb-1790-4e13-b489-73799787790c","NTNU-VM_HK_2019_NVE:vatnLnr:3253"
"bc84baa8-b7e4-4944-9138-aff303da8171","NTNU-VM_HK_2019_NVE:vatnLnr:3292"
"2626138a-3316-4f01-8fc7-8515d1d8f3d9","NTNU-VM_HK_2019_NVE:vatnLnr:3411"
"621096b0-bb05-4ebd-b63f-9cad96050079","NTNU-VM_HK_2019_NVE:vatnLnr:3415"
"7fdb604c-34b8-4764-b48f-74e851b98e8b","NTNU-VM_HK_2019_NVE:vatnLnr:3448"
"1b35e389-5688-4aef-a5ee-b93f8fa65033","NTNU-VM_HK_2019_NVE:vatnLnr:3474"
"3ba2264e-bec0-49de-980d-2809c4852d7b","NTNU-VM_HK_2019_NVE:vatnLnr:3477"
"68e56f25-19d5-415e-82d4-f308f33ff0b0","NTNU-VM_HK_2019_NVE:vatnLnr:3399"
"6780ddf5-b56a-4466-8b5e-12fbcfd77c34","NTNU-VM_HK_2019_NVE:vatnLnr:3436"
"853afbf2-a038-444b-bcc0-8d663532fb00","NTNU-VM_HK_2019_NVE:vatnLnr:3326"
"b4de8d37-f6b3-45ea-9c14-07c57dda27a5","NTNU-VM_HK_2019_NVE:vatnLnr:3275"
"5bbcc2a4-19d6-4536-a7c6-bfb38e32c3b6","NTNU-VM_HK_2019_NVE:vatnLnr:67999"
"fe05ffae-7049-49d3-a603-1f4c0e788300","NTNU-VM_HK_2019_NVE:vatnLnr:64273"
"3f42455f-ecf8-45d8-85e2-e39bf2f77edf","NTNU-VM_HK_2019_NVE:vatnLnr:67253"
"4d61e294-5fb7-45a9-b9ca-db8a46ba8a8e","NTNU-VM_HK_2019_NVE:vatnLnr:67998"
"34a53efd-21ac-4e25-bc6d-53d9beb3b6a8","NTNU-VM_HK_2019_NVE:vatnLnr:2458"
"4fc5455a-1fa7-4494-b232-a543038c39b4","NTNU-VM_HK_2019_NVE:vatnLnr:2462"
"dc4ec1b1-3f9a-4b7c-9b5e-1dae68392eac","NTNU-VM_HK_2019_NVE:vatnLnr:63826"
"1b7ff2b2-ebab-4803-bbe7-5a806f2cca9f","NTNU-VM_HK_2019_NVE:vatnLnr:1136"
"fc2c08e7-84ec-4d7d-a81a-a997ada9cfd9","NTNU-VM_HK_2019_NVE:vatnLnr:39706"
"eb81ca02-537e-4adf-8be4-f6bb95818d79","NTNU-VM_HK_2019_NVE:vatnLnr:1132"
"1d84dc0a-c8fc-4816-adda-9a389e7516ae","NTNU-VM_HK_2019_NVE:vatnLnr:35506"
"951f47f3-df62-4475-a751-5f054f050bfe","NTNU-VM_HK_2019_NVE:vatnLnr:35576"
"32a4bfbd-d3ec-4c84-a9ab-f0c145a7081c","NTNU-VM_HK_2019_NVE:vatnLnr:35516"
"a9e1322f-9584-41e1-919f-0503f71cab4a","NTNU-VM_HK_2019_NVE:vatnLnr:241"
"d97028fc-40f0-4142-b4c9-e5c48b7dcdb6","NTNU-VM_HK_2019_NVE:vatnLnr:35277"
"96ba41dd-8992-46cc-b378-91f860f2888f","NTNU-VM_HK_2019_NVE:vatnLnr:1487"
"4e66fea5-ddde-4c8c-86cc-9c38191c5eb7","NTNU-VM_HK_2019_NVE:vatnLnr:1558"
"c4b78628-02f3-4513-b73c-ad9d1b8dfc5a","NTNU-VM_HK_2019_NVE:vatnLnr:19340"
"1f15c97b-0e58-4f39-8731-995f5c71e6b6","NTNU-VM_HK_2019_NVE:vatnLnr:1553"
"6cdd4e83-97a7-49e4-9f23-773edf79104f","NTNU-VM_HK_2019_NVE:vatnLnr:1554"
"a95ebcc3-e513-4609-912f-e9a6e28abccb","NTNU-VM_HK_2019_NVE:vatnLnr:19747"
"8e2499a8-f879-4e12-b138-dcf882ed7f57","NTNU-VM_HK_2019_NVE:vatnLnr:19657"
"156d0dc6-216d-484c-9527-7ce323b09fe6","NTNU-VM_HK_2019_NVE:vatnLnr:19777"
"7237a722-c445-4abe-84ad-26c0bab0aad6","NTNU-VM_HK_2019_NVE:vatnLnr:19843"
"b12904ad-d398-4a0b-b492-4ac24aa95a97","NTNU-VM_HK_2019_NVE:vatnLnr:1557"
"c941aca8-fa19-48f9-8fa2-492374beed7a","NTNU-VM_HK_2019_NVE:vatnLnr:20093"
"64a163f9-a51b-48f6-92b0-cd8d08c54f84","NTNU-VM_HK_2019_NVE:vatnLnr:1549"
"1bf4ed21-eb65-4e11-97eb-d38488dc07c5","NTNU-VM_HK_2019_NVE:vatnLnr:1546"
"2b6dc680-8d00-462d-acc6-88c642141d29","NTNU-VM_HK_2019_NVE:vatnLnr:20248"
"b04f5d87-6ada-41c7-ab4b-4682703f2508","NTNU-VM_HK_2019_NVE:vatnLnr:20094"
"fa55ab8c-29e2-48aa-8980-c59f64193a56","NTNU-VM_HK_2019_NVE:vatnLnr:20278"
"c365a951-ce82-4f37-827d-22cfdc382136","NTNU-VM_HK_2019_NVE:vatnLnr:19867"
"98186423-82fc-4e90-b7b4-3a81fc4639b0","NTNU-VM_HK_2019_NVE:vatnLnr:1551"
"4a13581c-693a-4ab5-84d6-ecdd37a26104","NTNU-VM_HK_2019_NVE:vatnLnr:20096"
"1d186610-283a-4226-8ce9-6dddce115af0","NTNU-VM_HK_2019_NVE:vatnLnr:1552"
"713772de-99a2-41dc-a6de-5ca377b0a4bd","NTNU-VM_HK_2019_NVE:vatnLnr:20326"
"b304500b-2239-43d9-aba5-93b631e03dcb","NTNU-VM_HK_2019_NVE:vatnLnr:1231"
"954d0823-7078-4c40-a5ef-41e5a6770b93","NTNU-VM_HK_2019_NVE:vatnLnr:1272"
"7700cefe-2c04-4fde-bd0e-76ac3c5df8fd","NTNU-VM_HK_2019_NVE:vatnLnr:10593"
"8a61c6ef-70ef-425b-896f-3882fc5f7953","NTNU-VM_HK_2019_NVE:vatnLnr:9765"
"76c7d91e-b11a-4c15-a943-362066648f1e","NTNU-VM_HK_2019_NVE:vatnLnr:9849"
"6db33b85-55b6-4fdd-b282-156b335015fd","NTNU-VM_HK_2019_NVE:vatnLnr:13886"
"fa9e9ebb-9dd1-4d59-afee-5613589a2386","NTNU-VM_HK_2019_NVE:vatnLnr:13711"
"7f27208f-7346-4b0c-8540-d50e254cbbe4","NTNU-VM_HK_2019_NVE:vatnLnr:49"
"59e58fcd-0576-475b-837f-314d5b9866b8","NTNU-VM_HK_2019_NVE:vatnLnr:1274"
"19fc3785-2041-4676-b54f-f25c3713835c","NTNU-VM_HK_2019_NVE:vatnLnr:1285"
"8b3565af-7027-4ed9-907a-42939c6731fc","NTNU-VM_HK_2019_NVE:vatnLnr:1277"
"261f5bf8-a4c6-4481-a5db-89b02a70cc02","NTNU-VM_HK_2019_NVE:vatnLnr:8"
"0ac47c49-9d32-4758-b025-f9a3219c86f0","NTNU-VM_HK_2019_NVE:vatnLnr:6128"
"c26ab0c1-0500-473a-8f9e-33a263b3fef9","NTNU-VM_HK_2019_NVE:vatnLnr:7317"
"cd0ee35a-01c4-49bc-a632-5dff1dd1d4d8","NTNU-VM_HK_2019_NVE:vatnLnr:16970"
"12d9c425-21c0-4d83-bac1-35eb7b0a4136","NTNU-VM_HK_2019_NVE:vatnLnr:17287"
"d72786b2-953e-49b7-b9be-041bcb06c06b","NTNU-VM_HK_2019_NVE:vatnLnr:562"
"03051af0-cfdb-4d0a-a99b-4bdcb2982273","NTNU-VM_HK_2019_NVE:vatnLnr:556"
"4a6925ea-0cd8-4f1d-9d36-0dd8cdb45e5e","NTNU-VM_HK_2019_NVE:vatnLnr:7311"
"faf045f2-a797-41c4-a649-08c6a025ef21","NTNU-VM_HK_2019_NVE:vatnLnr:7409"
"89191ea5-0157-4bda-ab4d-3b6240a1d346","NTNU-VM_HK_2019_NVE:vatnLnr:4900"
"74065305-aa91-424f-b683-5ddcd7833e0e","NTNU-VM_HK_2019_NVE:vatnLnr:6797"
"f1961eb6-b570-4983-bc92-098f1e01641b","NTNU-VM_HK_2019_NVE:vatnLnr:33197"
"7f026d91-3633-41a0-af30-9b9ba3547d5a","NTNU-VM_HK_2019_NVE:vatnLnr:140"
"43c73731-2a6c-4781-a27a-8506907d4ec8","NTNU-VM_HK_2019_NVE:vatnLnr:267"
"50de8925-22a3-4280-8471-92f35d287355","NTNU-VM_HK_2019_NVE:vatnLnr:258"
"d3270fe5-aa48-40af-ad06-dc1e8262625e","NTNU-VM_HK_2019_NVE:vatnLnr:32448"
"6748de43-c3a5-4fd5-861e-abc3f271585e","NTNU-VM_HK_2019_NVE:vatnLnr:266"
"44a5e286-253d-4472-950b-36a66509d67c","NTNU-VM_HK_2019_NVE:vatnLnr:62510"
"23be3858-67d8-4064-94ce-1b98a8e7ea8d","NTNU-VM_HK_2019_NVE:vatnLnr:60435"
"1c9739eb-9243-4a8e-b27d-f3c5622384bb","NTNU-VM_HK_2019_NVE:vatnLnr:55989"
"ca807d78-a7d1-4e61-8dd8-f8ac8f241b1e","NTNU-VM_HK_2019_NVE:vatnLnr:1713"
"14604feb-c3d5-49a1-bd3a-9250a6884beb","NTNU-VM_HK_2019_NVE:vatnLnr:1714"
"ae36043f-e7e8-44a4-a60b-51ddfb2d7eaa","NTNU-VM_HK_2019_NVE:vatnLnr:1707"
"6d5b4a78-c25d-4ba8-81a3-806803bf0862","NTNU-VM_HK_2019_NVE:vatnLnr:2418"
"abf00f07-2c56-4f10-a18e-def7cd95d1a6","NTNU-VM_HK_2019_NVE:vatnLnr:50749"
"8959b18a-b683-40d8-a042-c91c68562595","NTNU-VM_HK_2019_NVE:vatnLnr:2387"
"d8865630-fb34-4589-bb28-46ec056818a4","NTNU-VM_HK_2019_NVE:vatnLnr:50745"
