"occurrenceID","eventID","scientificName"
"urn:uuid:d144ba15-cb19-4ad1-b498-9d37a688a74d","urn:uuid:ecdb877c-e736-42a1-9d0c-3aa5f2bd76ee","Lota lota (Linnaeus, 1758)"
"urn:uuid:3f169fa9-833a-448a-95e4-e6c38d35c3ce","urn:uuid:ecdb877c-e736-42a1-9d0c-3aa5f2bd76ee","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:4eb35fd1-7c94-47b1-8eaf-74cdac51ff19","urn:uuid:ecdb877c-e736-42a1-9d0c-3aa5f2bd76ee","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:cedf9f15-14d2-4beb-990e-579098869f79","urn:uuid:ecdb877c-e736-42a1-9d0c-3aa5f2bd76ee","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:23465e56-dc85-4555-aef5-b0ffad60a344","urn:uuid:ecff6309-bae1-40ef-a39e-073a7d5e608e","Esox lucius Linnaeus, 1758"
"urn:uuid:4bc9a3d1-d292-443d-88db-e58aac90aa77","urn:uuid:ecff6309-bae1-40ef-a39e-073a7d5e608e","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:1b15133f-490e-4cae-93e0-603109fa9a31","urn:uuid:ecff6309-bae1-40ef-a39e-073a7d5e608e","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:c7fef7f5-619e-48b6-b7d2-4ff657908b59","urn:uuid:ecff6309-bae1-40ef-a39e-073a7d5e608e","Lota lota (Linnaeus, 1758)"
"urn:uuid:040ad6a0-e713-4ab9-af01-2e18b879a44c","urn:uuid:ecff6309-bae1-40ef-a39e-073a7d5e608e","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:7527ccef-4c4c-4c0a-b971-ac851dab25dd","urn:uuid:ecff6309-bae1-40ef-a39e-073a7d5e608e","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:8150af7f-2da8-462e-88da-e776e4823eac","urn:uuid:ecff6309-bae1-40ef-a39e-073a7d5e608e","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:98cc1f49-b272-4bcd-b1d0-39f7ff062ab7","urn:uuid:ed07b0bf-8584-4740-91ce-6c9c1ad5f322","Esox lucius Linnaeus, 1758"
"urn:uuid:520b945a-58d1-407c-aafd-4a3c2cceb93c","urn:uuid:ed07b0bf-8584-4740-91ce-6c9c1ad5f322","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:21d15aac-aa07-4e72-a264-0f0b49301747","urn:uuid:ed07b0bf-8584-4740-91ce-6c9c1ad5f322","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:681df2eb-8b44-4b13-b10a-38ab301a2ed0","urn:uuid:ed07b0bf-8584-4740-91ce-6c9c1ad5f322","Lota lota (Linnaeus, 1758)"
"urn:uuid:b4c4b340-c43e-4970-a387-694eef10f5ca","urn:uuid:ed07b0bf-8584-4740-91ce-6c9c1ad5f322","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:269cc033-5517-4f1f-ae5c-9e479e097e01","urn:uuid:ed07b0bf-8584-4740-91ce-6c9c1ad5f322","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:2059f33f-49b8-4a6d-8808-6356542807c8","urn:uuid:ed07b0bf-8584-4740-91ce-6c9c1ad5f322","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:fa809615-a19b-4328-874f-dd86e129ac02","urn:uuid:ed29f9dd-1307-4396-b8c8-dce067bd0319","Esox lucius Linnaeus, 1758"
"urn:uuid:19208149-0af8-408e-a4b4-40fa6ba4f1bc","urn:uuid:ed29f9dd-1307-4396-b8c8-dce067bd0319","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:a79c88b2-4433-411c-8626-27b08dadf93a","urn:uuid:ed29f9dd-1307-4396-b8c8-dce067bd0319","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:86c139d2-0c79-45fd-b291-421a821ed93f","urn:uuid:ed29f9dd-1307-4396-b8c8-dce067bd0319","Lota lota (Linnaeus, 1758)"
"urn:uuid:ab86b76d-3b22-4f70-a6d6-16614555f290","urn:uuid:ed29f9dd-1307-4396-b8c8-dce067bd0319","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:4691530a-2904-4d0f-bce2-735a68829acc","urn:uuid:ed29f9dd-1307-4396-b8c8-dce067bd0319","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:ee047a0c-fe7e-486b-a85a-3c864fc675ae","urn:uuid:ed29f9dd-1307-4396-b8c8-dce067bd0319","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:3d371fe4-d79b-48f6-8a24-c27adff76950","urn:uuid:ed39310a-58a6-4357-b353-a107df9aa953","Esox lucius Linnaeus, 1758"
"urn:uuid:0a5c5e0c-c793-4651-acd5-7e5df3061c1e","urn:uuid:ed39310a-58a6-4357-b353-a107df9aa953","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:4c1020a5-5512-43e6-833e-d5f92942512c","urn:uuid:ed39310a-58a6-4357-b353-a107df9aa953","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:8ca69569-f9cb-48b6-8d41-5aa2af1cb2f5","urn:uuid:ed39310a-58a6-4357-b353-a107df9aa953","Lota lota (Linnaeus, 1758)"
"urn:uuid:91341096-7195-464a-8459-515301f3ff3a","urn:uuid:ed39310a-58a6-4357-b353-a107df9aa953","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:6c4fdf67-e100-44c8-9dd6-6e47292226f1","urn:uuid:ed39310a-58a6-4357-b353-a107df9aa953","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:a6e2343c-6887-4c09-86d2-64446eb59f40","urn:uuid:ed39310a-58a6-4357-b353-a107df9aa953","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:1c96f712-7c8b-491b-92b7-0916a636c0fc","urn:uuid:ed5e8d1a-d342-4db8-a9e7-67c0b5aead31","Esox lucius Linnaeus, 1758"
"urn:uuid:ec4476e3-342f-485e-85fd-0b9978ecb099","urn:uuid:ed5e8d1a-d342-4db8-a9e7-67c0b5aead31","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:ac524ef5-db62-424c-946a-b795ca07cbd6","urn:uuid:ed5e8d1a-d342-4db8-a9e7-67c0b5aead31","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:d2867e9e-3b4f-4dd7-a2b7-b9a07a02ffea","urn:uuid:ed5e8d1a-d342-4db8-a9e7-67c0b5aead31","Lota lota (Linnaeus, 1758)"
"urn:uuid:1c184dbf-8792-46c5-80a1-14abda3da06d","urn:uuid:ed5e8d1a-d342-4db8-a9e7-67c0b5aead31","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:6ada32b4-33ea-4f54-9210-34c226070463","urn:uuid:ed5e8d1a-d342-4db8-a9e7-67c0b5aead31","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:a78f761b-06d3-409b-9995-ef1b0b666cb9","urn:uuid:ed5e8d1a-d342-4db8-a9e7-67c0b5aead31","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:1a108aef-5343-453d-8781-d9016974fbca","urn:uuid:ed89e824-5e8f-4f4f-a94f-29f4b5fc1c90","Esox lucius Linnaeus, 1758"
"urn:uuid:8dae7a73-6db6-4c1b-b5d4-6e35c84be97b","urn:uuid:ed89e824-5e8f-4f4f-a94f-29f4b5fc1c90","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:80f4eafe-375c-4c43-8511-96f9b1576a0b","urn:uuid:ed89e824-5e8f-4f4f-a94f-29f4b5fc1c90","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:ef8555fd-2404-4bc5-8526-aab5938d903f","urn:uuid:ed89e824-5e8f-4f4f-a94f-29f4b5fc1c90","Lota lota (Linnaeus, 1758)"
"urn:uuid:f17b5ba1-7d03-4c78-8a09-cbed81b22ffa","urn:uuid:ed89e824-5e8f-4f4f-a94f-29f4b5fc1c90","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:8cb411f0-90eb-4719-a75f-8ea594c83253","urn:uuid:ed89e824-5e8f-4f4f-a94f-29f4b5fc1c90","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:700e9e42-c801-4240-b594-63a8f876c3c9","urn:uuid:ed89e824-5e8f-4f4f-a94f-29f4b5fc1c90","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:0b9c2c5e-ec81-475b-ac2e-bf78c063ca44","urn:uuid:eda4a44a-1748-45e8-a184-b0a9d99469da","Esox lucius Linnaeus, 1758"
"urn:uuid:484547dc-5df2-4a05-8873-11a552da179d","urn:uuid:eda4a44a-1748-45e8-a184-b0a9d99469da","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:16bc2b45-7ff3-491f-baf3-94518bbedcf7","urn:uuid:eda4a44a-1748-45e8-a184-b0a9d99469da","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:4717127f-f5a1-40c6-869a-41bfc34515e9","urn:uuid:eda4a44a-1748-45e8-a184-b0a9d99469da","Lota lota (Linnaeus, 1758)"
"urn:uuid:e6b29ee0-4978-44bc-9eac-6952d1233fbd","urn:uuid:eda4a44a-1748-45e8-a184-b0a9d99469da","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:18263bc5-b020-480f-ac9f-2211c917fbd2","urn:uuid:eda4a44a-1748-45e8-a184-b0a9d99469da","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:d6a82c2b-693f-4212-a0a1-0ac3d36acf5d","urn:uuid:eda4a44a-1748-45e8-a184-b0a9d99469da","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:f45f8a8a-f1e0-4bd9-b4ac-65ec0ecb8a2f","urn:uuid:edd642e7-cea0-43b4-bb2a-388d0396a463","Esox lucius Linnaeus, 1758"
"urn:uuid:3ab4f1b1-c7df-4a18-8509-4e12c07317a2","urn:uuid:edd642e7-cea0-43b4-bb2a-388d0396a463","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:1c5b9962-9896-4b85-95de-23d307784fe1","urn:uuid:edd642e7-cea0-43b4-bb2a-388d0396a463","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:2977470b-be29-42b0-b4c8-b08c0296201d","urn:uuid:edd642e7-cea0-43b4-bb2a-388d0396a463","Lota lota (Linnaeus, 1758)"
"urn:uuid:13c5f01b-3685-48e0-926d-da629cb9fd94","urn:uuid:edd642e7-cea0-43b4-bb2a-388d0396a463","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:123df2ca-458b-4d4a-b385-0119fba6f854","urn:uuid:edd642e7-cea0-43b4-bb2a-388d0396a463","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:c8c7b259-e541-4c38-960a-cea58e3ccb69","urn:uuid:edd642e7-cea0-43b4-bb2a-388d0396a463","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:dfab00e4-d8f6-4a02-8c58-2817158ec300","urn:uuid:ee6d63be-6a54-43bd-9e3f-716e3236c3b0","Esox lucius Linnaeus, 1758"
"urn:uuid:c51a279a-b272-4f54-ab72-533c4e1dfcf0","urn:uuid:ee6d63be-6a54-43bd-9e3f-716e3236c3b0","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:0390a021-41aa-4cfd-acae-220255ddb79e","urn:uuid:ee6d63be-6a54-43bd-9e3f-716e3236c3b0","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:df0dc63d-c931-4a73-be6b-37f862f993e1","urn:uuid:ee6d63be-6a54-43bd-9e3f-716e3236c3b0","Lota lota (Linnaeus, 1758)"
"urn:uuid:ca57053b-7da9-431c-985c-b7459b57a9c9","urn:uuid:ee6d63be-6a54-43bd-9e3f-716e3236c3b0","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:737c5e5f-0376-4bb0-ad5c-3efae4fd1858","urn:uuid:ee6d63be-6a54-43bd-9e3f-716e3236c3b0","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:aed95288-b5ec-4e99-9452-4584269eee36","urn:uuid:ee6d63be-6a54-43bd-9e3f-716e3236c3b0","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:f35395d2-7f8d-42a8-9905-67bb00f9fa2e","urn:uuid:ee8c5eb3-2b95-4043-8d4e-78d83d4f9984","Esox lucius Linnaeus, 1758"
"urn:uuid:e8242c93-c135-4679-946a-662393fdcebf","urn:uuid:ee8c5eb3-2b95-4043-8d4e-78d83d4f9984","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:6735721e-3f4e-4fc8-be64-087bebde7f22","urn:uuid:ee8c5eb3-2b95-4043-8d4e-78d83d4f9984","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:631656b0-90d1-4c05-8216-9c0e18b1a538","urn:uuid:ee8c5eb3-2b95-4043-8d4e-78d83d4f9984","Lota lota (Linnaeus, 1758)"
"urn:uuid:b1c263c2-7622-49fa-b4db-ce2212c22e2a","urn:uuid:ee8c5eb3-2b95-4043-8d4e-78d83d4f9984","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:47afa550-767e-45e5-bc70-c8bfac4ef9b9","urn:uuid:ee8c5eb3-2b95-4043-8d4e-78d83d4f9984","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:8084d9d7-685d-4c44-9f6d-f8a7e8adde9f","urn:uuid:ee8c5eb3-2b95-4043-8d4e-78d83d4f9984","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:6eb6cc23-95d4-4a49-91cd-f0abbbfa2efe","urn:uuid:ef0fdea7-835a-4510-a097-5ba556c6a84f","Esox lucius Linnaeus, 1758"
"urn:uuid:bc554e87-a712-44f3-af2d-d1c1b691d4c6","urn:uuid:ef0fdea7-835a-4510-a097-5ba556c6a84f","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:c47e66b0-ac9f-49ce-ad4e-a2d75f919517","urn:uuid:ef0fdea7-835a-4510-a097-5ba556c6a84f","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:59da9653-184e-4b32-8530-3f3d28d5533f","urn:uuid:ef0fdea7-835a-4510-a097-5ba556c6a84f","Lota lota (Linnaeus, 1758)"
"urn:uuid:97e52be9-b8b7-4d52-84dd-0860f1b4c959","urn:uuid:ef0fdea7-835a-4510-a097-5ba556c6a84f","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:5e7d2201-da9b-4f52-b1ab-34588df2c43f","urn:uuid:ef0fdea7-835a-4510-a097-5ba556c6a84f","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:907a7a24-3156-46d5-84b8-0494a53a63bd","urn:uuid:ef0fdea7-835a-4510-a097-5ba556c6a84f","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:0f7a294e-4859-44e3-bc0e-549f5045201f","urn:uuid:ef33f251-fe47-41de-8154-e8d3351c1737","Esox lucius Linnaeus, 1758"
"urn:uuid:6917eac7-c65a-41b7-8c96-703669430047","urn:uuid:ef33f251-fe47-41de-8154-e8d3351c1737","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:d80b0b79-1360-4564-8ae2-12c70978f72d","urn:uuid:ef33f251-fe47-41de-8154-e8d3351c1737","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:0733a1e0-74d6-444a-955d-c5229878d07a","urn:uuid:ef33f251-fe47-41de-8154-e8d3351c1737","Lota lota (Linnaeus, 1758)"
"urn:uuid:50208494-9065-43a9-b0ce-6b0ad19a0155","urn:uuid:ef33f251-fe47-41de-8154-e8d3351c1737","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:5c0a9202-4a36-4ee4-a4a4-898d81197d11","urn:uuid:ef33f251-fe47-41de-8154-e8d3351c1737","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:dbf2515e-ab74-49a3-8558-2b138ee0edc4","urn:uuid:ef33f251-fe47-41de-8154-e8d3351c1737","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:b5696133-4178-48e5-93da-2788a8a10867","urn:uuid:f0219def-621b-4c8e-bfd5-5421615c4b02","Esox lucius Linnaeus, 1758"
"urn:uuid:66f6ef3f-9dae-4c40-9cd1-7a7d2f4b9303","urn:uuid:f0219def-621b-4c8e-bfd5-5421615c4b02","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:2221e9fd-2901-43c1-92da-c26924925055","urn:uuid:f0219def-621b-4c8e-bfd5-5421615c4b02","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:4ef26c99-ff3c-4723-8b06-2fb3dc578992","urn:uuid:f0219def-621b-4c8e-bfd5-5421615c4b02","Lota lota (Linnaeus, 1758)"
"urn:uuid:45f0f0d8-31af-4a05-9662-f83375ef7332","urn:uuid:f0219def-621b-4c8e-bfd5-5421615c4b02","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:1ae50a27-6c70-4e61-b696-9b3438991128","urn:uuid:f0219def-621b-4c8e-bfd5-5421615c4b02","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:ae31933b-2840-4530-933b-b72a7d1592e9","urn:uuid:f0219def-621b-4c8e-bfd5-5421615c4b02","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:883ea08b-f5ec-4865-b249-53c9824bdab7","urn:uuid:f0a9f402-b0f2-4a46-a9b0-120f3862dd01","Esox lucius Linnaeus, 1758"
"urn:uuid:ce1da536-589a-4b9a-837f-7644d7744493","urn:uuid:f0a9f402-b0f2-4a46-a9b0-120f3862dd01","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:43789055-4561-4897-9fc7-fe5e6e5e25e8","urn:uuid:f0a9f402-b0f2-4a46-a9b0-120f3862dd01","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:fabe08b4-3c37-46b2-8273-528f339ae86c","urn:uuid:f0a9f402-b0f2-4a46-a9b0-120f3862dd01","Lota lota (Linnaeus, 1758)"
"urn:uuid:c6f6208b-1fa5-4f09-ba0d-10c4ed3737a8","urn:uuid:f0a9f402-b0f2-4a46-a9b0-120f3862dd01","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:cb77deca-8495-455f-8248-ffa8b1e76345","urn:uuid:f0a9f402-b0f2-4a46-a9b0-120f3862dd01","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:2cad0e56-397b-4956-a157-65c0c82aeed0","urn:uuid:f0a9f402-b0f2-4a46-a9b0-120f3862dd01","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:e85439af-9545-4ed7-8e4c-ae714b2832c1","urn:uuid:f0d739d3-5ba3-46ae-a6f5-2fa64e56853f","Esox lucius Linnaeus, 1758"
"urn:uuid:df0c63d5-1981-4bcd-9495-483c330585f7","urn:uuid:f0d739d3-5ba3-46ae-a6f5-2fa64e56853f","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:cf3729d0-eb62-4f50-bdab-fe68f5179214","urn:uuid:f0d739d3-5ba3-46ae-a6f5-2fa64e56853f","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:8dfd6c81-e80c-4f2c-af70-09d406a75a1c","urn:uuid:f0d739d3-5ba3-46ae-a6f5-2fa64e56853f","Lota lota (Linnaeus, 1758)"
"urn:uuid:7b0e730b-8432-4fab-842e-56621d4cb05d","urn:uuid:f0d739d3-5ba3-46ae-a6f5-2fa64e56853f","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:648452bb-c79f-4329-b836-b8923cc10f51","urn:uuid:f0d739d3-5ba3-46ae-a6f5-2fa64e56853f","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:c88401e7-3146-4154-9fce-d2bd9bafbdd9","urn:uuid:f0d739d3-5ba3-46ae-a6f5-2fa64e56853f","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:a08d68b3-ac4e-4ae9-b1ed-d875da7e74de","urn:uuid:f10449b6-bd5e-4977-95b6-5c7ff7815102","Esox lucius Linnaeus, 1758"
"urn:uuid:84b761eb-9ed8-4823-9283-592bdf059ac1","urn:uuid:f10449b6-bd5e-4977-95b6-5c7ff7815102","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:a286fec1-58e4-4147-976a-0288e0e80f34","urn:uuid:f10449b6-bd5e-4977-95b6-5c7ff7815102","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:aa7e8d54-9a0d-4f52-95cf-4e73c3b66158","urn:uuid:f10449b6-bd5e-4977-95b6-5c7ff7815102","Lota lota (Linnaeus, 1758)"
"urn:uuid:5be0f1ea-37c7-4160-a9dd-afca0c1940de","urn:uuid:f10449b6-bd5e-4977-95b6-5c7ff7815102","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:23b2331c-98b7-47f8-83cb-0e3a9ba751b3","urn:uuid:f10449b6-bd5e-4977-95b6-5c7ff7815102","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:8b94e48d-1d41-4c60-b701-2f15f8730dc8","urn:uuid:f10449b6-bd5e-4977-95b6-5c7ff7815102","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:78f53c35-49b6-4f9e-92a5-2c8d46b5fd44","urn:uuid:f154baee-b1b2-4a16-bc3d-9c8723be0702","Esox lucius Linnaeus, 1758"
"urn:uuid:60dc73bb-1e14-4f13-9992-2251deb685be","urn:uuid:f154baee-b1b2-4a16-bc3d-9c8723be0702","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:0c64d7d3-1e78-47b0-b956-8993504499e3","urn:uuid:f154baee-b1b2-4a16-bc3d-9c8723be0702","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:b2760997-482f-4fb5-9f57-3539a16e2e3e","urn:uuid:f154baee-b1b2-4a16-bc3d-9c8723be0702","Lota lota (Linnaeus, 1758)"
"urn:uuid:fcfdf72f-e758-4829-ba83-0bef0c958339","urn:uuid:f154baee-b1b2-4a16-bc3d-9c8723be0702","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:71107b2b-b268-457d-b50c-464a6a4ea83b","urn:uuid:f154baee-b1b2-4a16-bc3d-9c8723be0702","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:9c94e7e9-c776-406a-8fe3-36fa40c51505","urn:uuid:f154baee-b1b2-4a16-bc3d-9c8723be0702","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:99f180f4-03a9-405f-b6af-658a6962bb66","urn:uuid:f172d22e-c5fa-4aa2-aa9e-c3cc2f9ce22e","Esox lucius Linnaeus, 1758"
"urn:uuid:6cbf9c70-7bc1-4c58-9095-e8b89a8dd50d","urn:uuid:f172d22e-c5fa-4aa2-aa9e-c3cc2f9ce22e","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:1303c4f7-af04-4d50-8a7a-6be9950b657e","urn:uuid:f172d22e-c5fa-4aa2-aa9e-c3cc2f9ce22e","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:27351d76-c8b9-49b9-9caf-df19f7e8d0e0","urn:uuid:f172d22e-c5fa-4aa2-aa9e-c3cc2f9ce22e","Lota lota (Linnaeus, 1758)"
"urn:uuid:a22bce60-b433-4312-b5b7-5e0fd4fd4c1c","urn:uuid:f172d22e-c5fa-4aa2-aa9e-c3cc2f9ce22e","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:45dfe9c1-91cf-451b-a691-4dd19e053123","urn:uuid:f172d22e-c5fa-4aa2-aa9e-c3cc2f9ce22e","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:fb9a7ac8-2b71-4676-9246-d3ea5434b166","urn:uuid:f172d22e-c5fa-4aa2-aa9e-c3cc2f9ce22e","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:0507ae09-940c-4acc-919a-4dfd37737b25","urn:uuid:f17dafee-d9e3-43fd-8990-aa455f42b7e8","Esox lucius Linnaeus, 1758"
"urn:uuid:1fa8fb39-fdd2-44a4-8cbb-8a447c7147a9","urn:uuid:f17dafee-d9e3-43fd-8990-aa455f42b7e8","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:f1378c7b-9127-4428-a58f-b1b65faa0abd","urn:uuid:f17dafee-d9e3-43fd-8990-aa455f42b7e8","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:db46003a-7b3e-4922-ba38-99901f925974","urn:uuid:f17dafee-d9e3-43fd-8990-aa455f42b7e8","Lota lota (Linnaeus, 1758)"
"urn:uuid:b9cada6f-803d-4614-b18d-1ca5f323442a","urn:uuid:f17dafee-d9e3-43fd-8990-aa455f42b7e8","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:61dcfae9-afd8-4c85-ace1-d9f012e61c62","urn:uuid:f17dafee-d9e3-43fd-8990-aa455f42b7e8","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:836d2582-4748-4d36-a05d-2059db43dcb8","urn:uuid:f17dafee-d9e3-43fd-8990-aa455f42b7e8","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:cb336f45-0b45-4743-b644-9d46cf2aa4d2","urn:uuid:f1961eb6-b570-4983-bc92-098f1e01641b","Esox lucius Linnaeus, 1758"
"urn:uuid:cb5ae45e-511b-48ef-be8a-ab126b816c48","urn:uuid:f1961eb6-b570-4983-bc92-098f1e01641b","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:3dd8e4b3-9150-4378-aca4-ad231668450e","urn:uuid:f1961eb6-b570-4983-bc92-098f1e01641b","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:8f84c3b5-754c-451e-90b7-38d97a943056","urn:uuid:f1961eb6-b570-4983-bc92-098f1e01641b","Lota lota (Linnaeus, 1758)"
"urn:uuid:99585997-cf85-445e-b23a-a308b8285513","urn:uuid:f1961eb6-b570-4983-bc92-098f1e01641b","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:63c3753f-d351-4a71-afda-3ad1a103b47d","urn:uuid:f1961eb6-b570-4983-bc92-098f1e01641b","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:cbf519b4-7c77-49c0-83c1-946b2638b003","urn:uuid:f1961eb6-b570-4983-bc92-098f1e01641b","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:942535ed-7c0c-40d0-9c74-4850d18bdc31","urn:uuid:f1d0c792-0e54-4f5c-bcf5-4d8cf4af8fff","Esox lucius Linnaeus, 1758"
"urn:uuid:cedcf1a2-9b1a-47a2-b610-d5c07f1f67ea","urn:uuid:f1d0c792-0e54-4f5c-bcf5-4d8cf4af8fff","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:51ad3b63-c762-44f0-8707-245cb723cbbb","urn:uuid:f1d0c792-0e54-4f5c-bcf5-4d8cf4af8fff","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:02ef56c2-a583-49df-9b32-2f976c46a2b5","urn:uuid:f1d0c792-0e54-4f5c-bcf5-4d8cf4af8fff","Lota lota (Linnaeus, 1758)"
"urn:uuid:0ff70250-a324-4705-850a-1b28c14a645e","urn:uuid:f1d0c792-0e54-4f5c-bcf5-4d8cf4af8fff","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:17281487-36af-435d-bb59-fbd99d069f82","urn:uuid:f1d0c792-0e54-4f5c-bcf5-4d8cf4af8fff","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:ed25bf97-73f3-41ec-b016-0d5665945b24","urn:uuid:f1d0c792-0e54-4f5c-bcf5-4d8cf4af8fff","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:1a9bb316-d3b3-48a5-9d21-97a919d65f67","urn:uuid:f1d6bffb-5463-4b1a-b65e-8925c1cf9720","Esox lucius Linnaeus, 1758"
