"updated","finished","user","date","id","save","annotationRemarks","verbatimLocality","decimalLongitude","locationRemarks","scinames","currentPage","marked.pages","coordinateUncertaintyInMeters","decimalLatitude","introduced","fieldNumber","taxonRemarks","scientificName","kingdom","phylum","order","family","genus","taxonID"
"2018-08-07 07:48:50.855222",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-07 07:48:50.855222","db0f77d4-8507-4a69-ab4b-2d41cfb24d13","Fullfør","VerbatimLocality: Vraavandet- Vråvatn",NA,NA,NA,"Perca fluviatilis",56,"56",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:1268","Named 'Perca fluviatilis' in source","Perca fluviatilis Linnaeus, 1758","Animalia","Chordata","Perciformes","Percidae","Perca","42983"
"2018-08-07 07:26:04.185880",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-07 07:26:04.185880","859980e2-5c9c-4061-a85b-bc2fbe1b68a9","Fullfør","VerbatimLocality: Liervandet- Liervatnet",NA,NA,NA,"Perca fluviatilis",56,"56",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:99","Named 'Perca fluviatilis' in source","Perca fluviatilis Linnaeus, 1758","Animalia","Chordata","Perciformes","Percidae","Perca","42983"
"2018-08-07 07:25:02.456328",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-07 07:25:02.456328","a70ce934-af3a-4fd3-ab62-c00d4d311a0e","Fullfør","VerbatimLocality: Nisservandet- Nisser",NA,NA,NA,"Perca fluviatilis",56,"56",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:1267","Named 'Perca fluviatilis' in source","Perca fluviatilis Linnaeus, 1758","Animalia","Chordata","Perciformes","Percidae","Perca","42983"
"2018-08-07 07:23:33.046945",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-07 07:23:33.046945","dbc10e62-cbe6-428d-b1d1-3cef48e73620","Fullfør","",NA,NA,NA,"Perca fluviatilis",56,"56",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:22","Named 'Perca fluviatilis' in source","Perca fluviatilis Linnaeus, 1758","Animalia","Chordata","Perciformes","Percidae","Perca","42983"
"2018-08-07 07:09:35.092422",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-07 07:09:35.092422","fc3b7fbf-9c93-42d6-8cd3-df29e90953a1","Fullfør","VerbatimLocality: Seljordsvandet- Seljordsvatn",NA,NA,NA,"Perca fluviatilis",56,"56",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:11","Named 'Perca fluviatilis' in source","Perca fluviatilis Linnaeus, 1758","Animalia","Chordata","Perciformes","Percidae","Perca","42983"
"2018-08-07 07:08:42.018739",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-07 07:08:42.018739","829d14ea-1e14-4b57-985d-1d7aac76ac21","Fullfør","VerbatimLocality: Sørlandsvandet- Sønnlandsvatnet",NA,NA,NA,"Perca fluviatilis",56,"56",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:12911","Named 'Perca fluviatilis' in source","Perca fluviatilis Linnaeus, 1758","Animalia","Chordata","Perciformes","Percidae","Perca","42983"
"2018-08-06 16:30:58.254401",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-06 16:30:58.254401","4b90cd43-fa42-4e0d-bfa8-81747db63719","Fullfør","VerbatimLocality: Aurstjernet- Aurstjønn",NA,NA,NA,"Perca fluviatilis",56,"56",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:6122","Named 'Perca fluviatilis' in source","Perca fluviatilis Linnaeus, 1758","Animalia","Chordata","Perciformes","Percidae","Perca","42983"
"2018-08-06 16:30:22.744739",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-06 16:30:22.744739","181dea41-1806-485f-ac91-055227658a61","Fullfør","VerbatimLocality: Bolkesjøen- Bolkesjø",NA,NA,NA,"Perca fluviatilis",56,"56",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:6126","Named 'Perca fluviatilis' in source","Perca fluviatilis Linnaeus, 1758","Animalia","Chordata","Perciformes","Percidae","Perca","42983"
"2018-08-06 16:29:37.523680",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-06 16:29:37.523680","d971d764-964a-4a83-b8e5-190458029299","Fullfør","VerbatimLocality: Folsjøen- Follsjå",NA,NA,NA,"Perca fluviatilis",56,"56",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:32","Named 'Perca fluviatilis' in source","Perca fluviatilis Linnaeus, 1758","Animalia","Chordata","Perciformes","Percidae","Perca","42983"
"2018-08-06 16:27:01.353317",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-06 16:27:01.353317","6f6666cc-9441-48a8-b396-c5ea1ea4bada","Fullfør","VerbatimLocality: Elgsjøen- Elgsjø",NA,NA,NA,"Perca fluviatilis",56,"56",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:6264","Named 'Perca fluviatilis' in source","Perca fluviatilis Linnaeus, 1758","Animalia","Chordata","Perciformes","Percidae","Perca","42983"
"2018-08-06 16:25:17.636386",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-06 16:25:17.636386","e33b9319-0585-4636-be1b-97d9d0cd1202","Fullfør","VerbatimLocality: Hitterdalsvandet- Heddalsvatnet",NA,NA,NA,"Perca fluviatilis",56,"56",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:1","Named 'Perca fluviatilis' in source","Perca fluviatilis Linnaeus, 1758","Animalia","Chordata","Perciformes","Percidae","Perca","42983"
"2018-08-06 16:20:16.801318",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-06 16:20:16.801318","c086670e-6fa0-4ecc-abd6-04ed3f66595a","Fullfør","VerbatimLocality: Hauglandstjernet- Hauglandstjørna",NA,NA,NA,"Perca fluviatilis",56,"56",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:14374","Named 'Perca fluviatilis' in source","Perca fluviatilis Linnaeus, 1758","Animalia","Chordata","Perciformes","Percidae","Perca","42983"
"2018-08-06 16:17:03.414544",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-06 16:17:03.414544","5ab54275-0a2b-47b0-852a-6f27a7d9d644","Fullfør","VerbatimLocality: Tyrivandet- Tyrivatn",NA,NA,NA,"Perca fluviatilis",56,"56",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:14381","Named 'Perca fluviatilis' in source","Perca fluviatilis Linnaeus, 1758","Animalia","Chordata","Perciformes","Percidae","Perca","42983"
"2018-08-06 16:16:37.858148",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-06 16:16:37.858148","77c31f01-b0de-4b84-a544-edce379c5126","Fullfør","VerbatimLocality: Minnesjøen- Store Minnesjøen",NA,NA,NA,"Perca fluviatilis",56,"56",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:14463","Named 'Perca fluviatilis' in source","Perca fluviatilis Linnaeus, 1758","Animalia","Chordata","Perciformes","Percidae","Perca","42983"
"2018-08-06 16:16:07.312576",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-06 16:16:07.312576","c4d99610-f72c-4e89-8b9b-0be63dcbf4eb","Fullfør","VerbatimLocality: Heimdalsvandet- Store Minnesjøen (Heimdalsvatnet)",NA,NA,NA,"Perca fluviatilis",56,"56",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:14463","Named 'Perca fluviatilis' in source","Perca fluviatilis Linnaeus, 1758","Animalia","Chordata","Perciformes","Percidae","Perca","42983"
"2018-08-06 16:12:27.076761",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-06 16:12:27.076761","179541b6-d5e3-4dd8-b729-7511a5ac54c6","Fullfør","VerbatimLocality: Flaavandet- Flåvatn",NA,NA,NA,"Perca fluviatilis",56,"56",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:7","Named 'Perca fluviatilis' in source","Perca fluviatilis Linnaeus, 1758","Animalia","Chordata","Perciformes","Percidae","Perca","42983"
"2018-08-06 16:09:43.778811",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-06 16:09:43.778811","4e9fb74a-1a9d-4b25-bcfa-323d469387de","Fullfør","VerbatimLocality: Nordsjø- Norsjø",NA,NA,NA,"Perca fluviatilis",56,"56",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:6","Named 'Perca fluviatilis' in source","Perca fluviatilis Linnaeus, 1758","Animalia","Chordata","Perciformes","Percidae","Perca","42983"
"2018-08-06 16:08:27.519833",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-06 16:08:27.519833","49190474-c2f1-408f-b959-7ad805f427e7","Fullfør","",NA,NA,NA,"Perca fluviatilis",56,"56",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:6577","Named 'Perca fluviatilis' in source","Perca fluviatilis Linnaeus, 1758","Animalia","Chordata","Perciformes","Percidae","Perca","42983"
"2018-08-06 16:08:01.509960",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-06 16:08:01.509960","e8e57b6d-f2ab-492f-aba1-b09a3776bd10","Fullfør","",NA,NA,NA,"Perca fluviatilis",56,"56",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:6585","Named 'Perca fluviatilis' in source","Perca fluviatilis Linnaeus, 1758","Animalia","Chordata","Perciformes","Percidae","Perca","42983"
"2018-08-06 16:05:38.574560",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-06 16:05:38.574560","10807940-b3e6-47a4-a7ad-0790018733c6","Fullfør","VerbatimLocality: Tvittingerne- Tvittingane",NA,NA,NA,"Perca fluviatilis",56,"56",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:129147","Named 'Perca fluviatilis' in source","Perca fluviatilis Linnaeus, 1758","Animalia","Chordata","Perciformes","Percidae","Perca","42983"
"2018-08-06 16:04:58.972264",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-06 16:04:58.972264","8908955f-4baf-4c83-8ea2-11c9557d153e","Fullfør","VerbatimLocality: Tvittingerne- Tvittingane",NA,NA,NA,"Perca fluviatilis",56,"56",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:6609","Named 'Perca fluviatilis' in source","Perca fluviatilis Linnaeus, 1758","Animalia","Chordata","Perciformes","Percidae","Perca","42983"
"2018-08-06 16:03:20.255758",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-06 16:03:20.255758","f0bbde8f-bffd-4c4a-ad82-72af0a4fc138","Fullfør","VerbatimLocality: Bjørvandet- Kallestadvannet (Bjørvann)",NA,NA,NA,"Perca fluviatilis",56,"56",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:6676","Named 'Perca fluviatilis' in source","Perca fluviatilis Linnaeus, 1758","Animalia","Chordata","Perciformes","Percidae","Perca","42983"
"2018-08-06 16:01:03.936663",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-06 16:01:03.936663","b144ada5-0435-4dc7-85f4-9da3eaa422e7","Fullfør","",NA,NA,NA,"Perca fluviatilis",56,"56",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:6671","Named 'Perca fluviatilis' in source","Perca fluviatilis Linnaeus, 1758","Animalia","Chordata","Perciformes","Percidae","Perca","42983"
"2018-08-06 16:00:27.065247",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-06 16:00:27.065247","d484a3d3-ff19-4063-8115-e82569cca055","Fullfør","",NA,NA,NA,"Perca fluviatilis",56,"56",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:6573","Named 'Perca fluviatilis' in source","Perca fluviatilis Linnaeus, 1758","Animalia","Chordata","Perciformes","Percidae","Perca","42983"
"2018-08-06 15:59:55.171292",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-06 15:59:55.171292","a44aacdc-684b-4b55-a7e1-0ceafceb1aad","Fullfør","VerbatimLocality: Gjellevandet- Hjellevannet",NA,NA,NA,"Perca fluviatilis",56,"56",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:6592","Named 'Perca fluviatilis' in source","Perca fluviatilis Linnaeus, 1758","Animalia","Chordata","Perciformes","Percidae","Perca","42983"
"2018-08-06 15:55:08.559166",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-06 15:55:08.559166","3c770f39-f98d-469d-b8f5-39302e839998","Fullfør","VerbatimLocality: Siljantjernet- Siljantjenn",NA,NA,NA,"Perca fluviatilis",56,"56",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:6656","Named 'Perca fluviatilis' in source","Perca fluviatilis Linnaeus, 1758","Animalia","Chordata","Perciformes","Percidae","Perca","42983"
"2018-08-06 15:54:24.922263",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-06 15:54:24.922263","71b4e8ad-5904-4f5e-93a2-4972c5a9d256","Fullfør","VerbatimLocality: Lundevandet- Lundevann",NA,NA,NA,"Perca fluviatilis",56,"56",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:6634","Named 'Perca fluviatilis' in source","Perca fluviatilis Linnaeus, 1758","Animalia","Chordata","Perciformes","Percidae","Perca","42983"
"2018-08-06 15:53:31.117100",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-06 15:53:31.117100","bf3e3d70-76ec-4ad8-804a-d4384fff0cc9","Fullfør","VerbatimLocality: Hellestvedtvandet- Hellestveitvann",NA,NA,NA,"Perca fluviatilis",56,"56",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:6677","Named 'Perca fluviatilis' in source","Perca fluviatilis Linnaeus, 1758","Animalia","Chordata","Perciformes","Percidae","Perca","42983"
"2018-08-06 15:50:39.632800",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-06 15:50:39.632800","32148db2-d780-4c14-9b89-8a61cf4483e3","Fullfør","VerbatimLocality: Flaatevandet- Flåte",NA,NA,NA,"Perca fluviatilis",56,"56",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:110","Named 'Perca fluviatilis' in source","Perca fluviatilis Linnaeus, 1758","Animalia","Chordata","Perciformes","Percidae","Perca","42983"
"2018-08-06 15:44:13.033615",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-06 15:44:13.033615","5faa883b-1fea-4ebe-be4e-c67cefe92b84","Fullfør","VerbatimLocality: Tokevandet- Rørholtfjorden (Nedre Toke)",NA,NA,NA,"Perca fluviatilis",56,"56",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:1242","Named 'Perca fluviatilis' in source","Perca fluviatilis Linnaeus, 1758","Animalia","Chordata","Perciformes","Percidae","Perca","42983"
"2018-08-06 15:39:15.724593",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-06 15:39:15.724593","79b1e7e0-3617-4823-a948-7eaeb347d0d6","Fullfør","VerbatimLocality: Engvandet- Østre Engvann",NA,NA,NA,"Perca fluviatilis",56,"56",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:7740","Named 'Perca fluviatilis' in source","Perca fluviatilis Linnaeus, 1758","Animalia","Chordata","Perciformes","Percidae","Perca","42983"
"2018-08-06 15:38:43.307956",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-06 15:38:43.307956","83517aa2-1864-43d3-b7a9-9df84e8c5cd8","Fullfør","VerbatimLocality: Engvandet- Vestre Engvann",NA,NA,NA,"Perca fluviatilis",56,"56",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:7799","Named 'Perca fluviatilis' in source","Perca fluviatilis Linnaeus, 1758","Animalia","Chordata","Perciformes","Percidae","Perca","42983"
"2018-08-06 15:34:31.304545",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-06 15:34:31.304545","5a43b28d-6f0b-44c8-b07a-19eabbbdfc5c","Fullfør","VerbatimLocality: Bakkevandet- Bakkevannet",NA,NA,NA,"Perca fluviatilis",56,"56",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:7904","Named 'Perca fluviatilis' in source","Perca fluviatilis Linnaeus, 1758","Animalia","Chordata","Perciformes","Percidae","Perca","42983"
"2018-08-06 15:33:54.838936",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-06 15:33:54.838936","7478d50b-b799-4ac4-bcda-2554192842d0","Fullfør","VerbatimLocality: Sætertjernet- Setertjenn",NA,NA,NA,"Perca fluviatilis",56,"56",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:128415","Named 'Perca fluviatilis' in source","Perca fluviatilis Linnaeus, 1758","Animalia","Chordata","Perciformes","Percidae","Perca","42983"
"2018-08-06 15:28:34.306690",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-06 15:28:34.306690","650ac088-6241-4a8d-aa56-da78fb46cd88","Fullfør","VerbatimLocality: Barlindtjernet- Barlindtjenn",NA,NA,NA,"Perca fluviatilis",56,"56",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:80987","Named 'Perca fluviatilis' in source","Perca fluviatilis Linnaeus, 1758","Animalia","Chordata","Perciformes","Percidae","Perca","42983"
"2018-08-06 15:27:53.713191",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-06 15:27:53.713191","977f701e-f8dd-403b-80eb-23847eb3dc4e","Fullfør","VerbatimLocality: Frøviktjernet- Frøviktjenn",NA,NA,NA,"Perca fluviatilis",56,"56",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:31084","Named 'Perca fluviatilis' in source","Perca fluviatilis Linnaeus, 1758","Animalia","Chordata","Perciformes","Percidae","Perca","42983"
"2018-08-06 15:27:22.250477",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-06 15:27:22.250477","ddb29812-0d7d-4c36-9bff-bb6808dd626d","Fullfør","VerbatimLocality: Torsdalstjernet- Thorsdalstjenna",NA,NA,NA,"Perca fluviatilis",56,"56",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:8329","Named 'Perca fluviatilis' in source","Perca fluviatilis Linnaeus, 1758","Animalia","Chordata","Perciformes","Percidae","Perca","42983"
"2018-08-06 15:16:32.560565",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-06 15:16:32.560565","ad97bc2d-ae5f-425a-a3c0-98f983f42192","Fullfør","VerbatimLocality: Hulvandet- Hullvann",NA,NA,NA,"Perca fluviatilis",56,"56",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:1255","Named 'Perca fluviatilis' in source","Perca fluviatilis Linnaeus, 1758","Animalia","Chordata","Perciformes","Percidae","Perca","42983"
"2018-08-06 15:15:13.434493",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-06 15:15:13.434493","7410bbd6-8984-4739-addc-279fb909830e","Fullfør","",NA,NA,NA,"Perca fluviatilis",56,"56",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:7912","Named 'Perca fluviatilis' in source","Perca fluviatilis Linnaeus, 1758","Animalia","Chordata","Perciformes","Percidae","Perca","42983"
"2018-08-06 15:05:44.893814",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-06 15:05:44.893814","40715a12-a9fb-4686-ae15-cc2906951e37","Fullfør","VerbatimLocality: Fosvandet- Fossvann",NA,NA,NA,"Perca fluviatilis",56,"56",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:8574","Named 'Perca fluviatilis' in source","Perca fluviatilis Linnaeus, 1758","Animalia","Chordata","Perciformes","Percidae","Perca","42983"
"2018-08-06 15:04:57.766913",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-06 15:04:57.766913","d17d00f3-af82-446f-babb-6b51e2950a2d","Fullfør","VerbatimLocality: Stølvandet- Stølevann",NA,NA,NA,"Perca fluviatilis",56,"56",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:8603","Named 'Perca fluviatilis' in source","Perca fluviatilis Linnaeus, 1758","Animalia","Chordata","Perciformes","Percidae","Perca","42983"
"2018-08-06 15:02:52.500358",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-06 15:02:52.500358","b4bdd41f-ed32-4781-b6e8-0614784854af","Fullfør","VerbatimLocality: Tveitereidvandet- Tveitereidvann",NA,NA,NA,"Perca fluviatilis",56,"56",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:8159","Named 'Perca fluviatilis' in source","Perca fluviatilis Linnaeus, 1758","Animalia","Chordata","Perciformes","Percidae","Perca","42983"
"2018-08-06 15:00:28.780112",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-06 15:00:28.780112","50d22f5d-3709-4cd7-927c-bdd2eca33072","Fullfør","VerbatimLocality: Tokevandet- Øvre Toke",NA,NA,NA,"Perca fluviatilis",56,"56",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:1237","Named 'Perca fluviatilis' in source","Perca fluviatilis Linnaeus, 1758","Animalia","Chordata","Perciformes","Percidae","Perca","42983"
"2018-08-06 14:59:50.729285",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-06 14:59:50.729285","99fc1d91-cd6d-4f01-92cb-c6b098a552c0","Fullfør","VerbatimLocality: Bjaarvandet- Bjorvann",NA,NA,NA,"Perca fluviatilis",56,"56",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:1239","Named 'Perca fluviatilis' in source","Perca fluviatilis Linnaeus, 1758","Animalia","Chordata","Perciformes","Percidae","Perca","42983"
